id,title,description,credits,prerequisites,level,difficulty_rating,career_relevance,topics,semester_offered,professor,department
PE226,Intermediate Golf,Designed to strengthen and advance skills and theory learned in beginning golf course.,1,"PE225 or instructor permission",Junior,2.5,"Intermediate Golf, Advanced Sports","Intermediate Golf, Advanced Sports, Skill Development, Course Strategy",Fall/Spring,TBD,Physical Education
PE234,Beginning Fencing,Introduces fencing as both lifetime and intercollegiate sport with basic equipment provided.,1,None,Sophomore,2.0,"Fencing, Individual Sports","Fencing, Individual Sports, Swordsmanship, Competition",Fall/Spring,TBD,Physical Education
PE242,Introduction to Racquetball,Introduction to racquetball rules skill development strategies and tournament play.,1,None,Sophomore,2.0,"Racquetball, Racquet Sports","Racquetball, Racquet Sports, Competition, Athletic Skills",Fall/Spring,TBD,Physical Education
PE243,Introduction to Volleyball,Introduction to volleyball rules skill development strategies and tournament play.,1,None,Sophomore,1.5,"Volleyball Introduction, Team Sports","Volleyball Introduction, Team Sports, Athletic Skills, Competition",Fall/Spring,TBD,Physical Education
PE244,Advanced Racquetball,Advanced racquetball methods including various serves shots advanced strategy and tournament play.,1,"PE242 or instructor permission",Junior,2.5,"Advanced Racquetball, Competitive Sports","Advanced Racquetball, Competitive Sports, Tournament Play, Advanced Strategy",Fall/Spring,TBD,Physical Education
PE245,Air Force Physical Training II,Continuation of Air Force physical training for AFROTC students with advanced conditioning and assessments.,1,"AFROTC enrollment",Junior,2.5,"Advanced Military Fitness, Air Force Training","Advanced Military Fitness, Air Force Training, Physical Assessment, Advanced Conditioning",Fall/Spring,TBD,Physical Education
PHIL310,Logic,Teaches critical reasoning argument construction and evaluation including informal logic fallacies and formal symbolic logic.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.5,"Logic, Critical Thinking","Logic, Critical Thinking, Reasoning, Argumentation, Symbolic Logic",Fall/Spring,TBD,Philosophy
PHIL331,Problems in Philosophy,Examination of social ethical aesthetic religious and scientific problems with philosophical analysis and principles.,3,"HUM102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Philosophy Problems, Philosophical Analysis","Philosophy Problems, Philosophical Analysis, Ethics, Social Issues, Critical Analysis",Fall/Spring,TBD,Philosophy
PHIL333,Moral Philosophy,Critical discussion of history and fundamental elements of ethical thought including basic ethical theories.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Moral Philosophy, Ethics","Moral Philosophy, Ethics, Ethical Theory, Moral Choice, Ethical Reasoning",Fall/Spring,TBD,Philosophy
PHIL334,Engineering Ethics and Technological Practice,Philosophical examination of engineering practice and applied technology including moral obligations and ethical duties.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Engineering Ethics, Technology Ethics","Engineering Ethics, Technology Ethics, Professional Ethics, Moral Obligations",Fall/Spring,TBD,Philosophy
PHIL335,Ethical Issues in Business,Examination of ethical problems and moral foundations of business from moral philosophy perspective.,3,"ENGL101 and ENGL102 with C or higher",Junior,3.5,"Business Ethics, Corporate Ethics","Business Ethics, Corporate Ethics, Professional Ethics, Moral Philosophy",Fall/Spring,TBD,Philosophy
PHIL337,World Religions,Introduction to five universal world religions examining their impact on contemporary politics gender economics and culture.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,3.0,"World Religions, Religious Studies","World Religions, Religious Studies, Comparative Religion, Cultural Studies",Fall/Spring,TBD,Philosophy
PHIL350,Representative Philosophies,Ideas of great thinkers from various historical periods showing intellectual progress and modern problem solutions.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"History of Philosophy, Philosophical Thought","History of Philosophy, Philosophical Thought, Great Philosophers, Intellectual History",Fall/Spring,TBD,Philosophy
PHIL351,Biomedical Ethics,Examination of ethical problems and moral foundations of medicine including patient autonomy and end-of-life issues.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Biomedical Ethics, Medical Ethics","Biomedical Ethics, Medical Ethics, Healthcare Ethics, Patient Rights",Fall/Spring,TBD,Philosophy
PHIL355,The Philosophy of Science,Investigation into foundations and implications of modern science emphasizing philosophy's influence on scientific thought.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Philosophy of Science, Scientific Method","Philosophy of Science, Scientific Method, Scientific Knowledge, Epistemology",Fall/Spring,TBD,Philosophy
PHIL380,Philosophy of Language,Examines tradition formation and change in ways language shapes thought including language relationships with religion and science.,3,"ENGL102 with C and one 200-level H&H GER with C or higher",Junior,4.0,"Philosophy of Language, Linguistics","Philosophy of Language, Linguistics, Language and Thought, Communication Theory",Fall/Spring,TBD,Philosophy
PHYS102,General Physics I,Elementary statics and dynamics including kinematics Newton's laws energy momentum and conservation principles.,3,"PHYS102A corequisite",Freshman,3.0,"General Physics, Mechanics","General Physics, Mechanics, Kinematics, Conservation Laws, Newton's Laws",Fall/Spring,TBD,Physics
PHYS102A,General Physics I Lab,Laboratory component of PHYS102 providing hands-on experience with basic physics principles.,1,"PHYS102 corequisite",Freshman,2.5,"Physics Laboratory, Experimental Physics","Physics Laboratory, Experimental Physics, Laboratory Skills, Measurement",Fall/Spring,TBD,Physics
PHYS103,General Physics II,Continuation of PHYS102 covering heat thermodynamics sound wave motion optics and color.,3,"PHYS102/PHYS102A with C, PHYS103A corequisite",Sophomore,3.5,"General Physics, Thermodynamics","General Physics, Thermodynamics, Wave Motion, Optics, Sound",Fall/Spring,TBD,Physics
PHYS103A,General Physics II Lab,Laboratory component of PHYS103 providing experimental experience with thermodynamics and optics.,1,"PHYS102/PHYS102A with C, PHYS103 corequisite",Sophomore,3.0,"Physics Laboratory, Experimental Physics","Physics Laboratory, Experimental Physics, Thermodynamics Lab, Optics Lab",Fall/Spring,TBD,Physics
PHYS111,Physics I,Elementary mechanics emphasizing fundamental concepts conservation laws and vector quantities of mechanics.,3,"PHYS111A and MATH111 corequisites",Sophomore,4.0,"Physics, Mechanics","Physics, Mechanics, Conservation Laws, Vector Analysis, Newton's Laws",Fall/Spring,TBD,Physics
PHYS111A,Physics I Lab,Laboratory component of PHYS111 providing experimental experience with mechanical principles.,1,"PHYS111 corequisite",Sophomore,3.5,"Physics Laboratory, Mechanics Lab","Physics Laboratory, Mechanics Lab, Experimental Physics, Laboratory Skills",Fall/Spring,TBD,Physics
PHYS114,Introduction to Data Reduction with Applications,Introduction to error analysis data reduction methodology and statistical analysis for physics majors.,3,"MATH111 corequisite, Physics majors only",Sophomore,3.5,"Data Analysis, Statistical Methods","Data Analysis, Statistical Methods, Error Analysis, Statistical Physics",Fall/Spring,TBD,Physics
PHYS121,Physics II,Introduction to electricity and magnetism including circuits electric and magnetic fields and electromagnetic relationships.,3,"PHYS111/PHYS111A and MATH111 with C, PHYS121A and MATH112 corequisites",Sophomore,4.5,"Electricity and Magnetism, Electromagnetic Theory","Electricity and Magnetism, Electromagnetic Theory, Circuit Analysis, Electric Fields",Fall/Spring,TBD,Physics
PHYS121A,Physics II Lab,Laboratory component of PHYS121 providing experimental experience with electricity and magnetism.,1,"PHYS111/PHYS111A and MATH111 with C, PHYS121 corequisite",Sophomore,4.0,"Physics Laboratory, Electromagnetic Lab","Physics Laboratory, Electromagnetic Lab, Circuit Lab, Experimental Physics",Fall/Spring,TBD,Physics
PHYS122,Electricity & Magnetism ECE Applications,Emphasizes electrical engineering applications with complex variables and linear problem solving methods.,3,"PHYS111/PHYS111A and MATH111 with C, PHYS121A and MATH112 corequisites",Sophomore,4.5,"Electromagnetic Applications, Engineering Physics","Electromagnetic Applications, Engineering Physics, Complex Variables, Circuit Applications",Fall/Spring,TBD,Physics
PHYS202,Introductory Astronomy and Cosmology,Non-mathematical presentation of contemporary views of universe origin evolution and structure.,3,None,Sophomore,2.5,"Astronomy, Cosmology","Astronomy, Cosmology, Solar System, Stars, Galaxies, Big Bang",Fall/Spring,TBD,Physics
PHYS202A,Astronomy and Cosmology Laboratory,Demonstration of astronomical principles with telescope observations of lunar solar and planetary objects.,1,None,Sophomore,2.0,"Astronomy Laboratory, Observational Astronomy","Astronomy Laboratory, Observational Astronomy, Telescope Use, Celestial Observations",Fall/Spring,TBD,Physics
PHYS203,The Earth in Space,Introduces fundamental Earth phenomena including plate tectonics erosion volcanism and Earth-Sun-Moon interactions.,3,None,Sophomore,3.0,"Earth Science, Planetary Science","Earth Science, Planetary Science, Geology, Atmospheric Science, Solar System",Fall/Spring,TBD,Physics
PHYS203A,The Earth in Space Lab,Laboratory component providing hands-on experience with Earth science principles and phenomena.,1,"PHYS203 corequisite",Sophomore,2.5,"Earth Science Laboratory, Geology Lab","Earth Science Laboratory, Geology Lab, Planetary Science Lab, Environmental Science",Fall/Spring,TBD,Physics
PHYS204,Biophysics of Life,Quantitative non-mathematical view of living entities using basic physics and biology concepts.,3,None,Sophomore,3.0,"Biophysics, Life Sciences","Biophysics, Life Sciences, Biological Physics, Living Systems Physics",Fall/Spring,TBD,Physics
PHYS231A,Physics III Lab,Laboratory component for advanced physics covering physical optics and modern physics experiments.,1,"PHYS111/PHYS111A and PHYS121/PHYS121A and MATH112 with C, PHYS231H or PHYS234 corequisite",Junior,4.0,"Advanced Physics Laboratory, Modern Physics Lab","Advanced Physics Laboratory, Modern Physics Lab, Optics Lab, Quantum Physics Lab",Fall/Spring,TBD,Physics
PHYS231H,Physics III Honors,Honors version of third semester physics with detailed physical optics and modern physics emphasis.,4,"PHYS111/PHYS111A and PHYS121/PHYS121A and MATH111 and MATH112 with C",Junior,4.5,"Honors Physics, Advanced Modern Physics","Honors Physics, Advanced Modern Physics, Wave-Particle Duality, Quantum Physics",Fall/Spring,TBD,Physics
